frame.number$frame.time$frame.len$eth.src$eth.dst$ip.src$ip.dst$ip.proto$ip.len$tcp.len$tcp.srcport$tcp.dstport$_ws.col.Info
99$Apr 10, 2020 16:28:10.045482145 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.194.189$6$52$0$37172$443$37172 → 443 [ACK] Seq=1 Ack=105 Win=501 Len=0 TSval=4101544757 TSecr=3430616494
100$Apr 10, 2020 16:28:13.427091054 IST$103$30:4b:07:69:03:c0$01:00:5e:00:00:fb$192.168.0.100$224.0.0.251$17$89$$$$Standard query 0x0054 PTR _CA5E8412._sub._googlecast._tcp.local, "QM" question PTR _googlecast._tcp.local, "QM" question
101$Apr 10, 2020 16:28:15.169471358 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$89.163.212.113$192.168.0.106$6$52$0$80$39145$[TCP Dup ACK 13#3] 80 → 39145 [ACK] Seq=1 Ack=1 Win=288 Len=0 TSval=4224809071 TSecr=3438093641
102$Apr 10, 2020 16:28:15.169503273 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$89.163.212.113$6$52$0$39145$80$[TCP Dup ACK 14#3] [TCP ACKed unseen segment] 39145 → 80 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=3438103884 TSecr=4224771544
103$Apr 10, 2020 16:28:22.446993065 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$89.163.212.113$6$52$0$39145$80$[TCP Keep-Alive] [TCP ACKed unseen segment] 39145 → 80 [ACK] Seq=0 Ack=2 Win=501 Len=0 TSval=3438111161 TSecr=4224771544
104$Apr 10, 2020 16:28:22.642837820 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$89.163.212.113$192.168.0.106$6$52$0$80$39145$[TCP Previous segment not captured] 80 → 39145 [ACK] Seq=2 Ack=1 Win=288 Len=0 TSval=4224816595 TSecr=3438103884
105$Apr 10, 2020 16:28:23.562790025 IST$50$68:ff:7b:9c:eb:36$01:00:5e:00:00:01$192.168.0.1$224.0.0.1$2$36$$$$Membership Query, general
106$Apr 10, 2020 16:28:24.503833971 IST$101$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$52.202.62.248$6$87$35$59392$443$Application Data
107$Apr 10, 2020 16:28:24.795858184 IST$97$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$52.202.62.248$192.168.0.106$6$83$31$443$59392$Application Data
108$Apr 10, 2020 16:28:24.795894591 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$52.202.62.248$6$52$0$59392$443$59392 → 443 [ACK] Seq=71 Ack=63 Win=501 Len=0 TSval=3239335367 TSecr=1925786579
109$Apr 10, 2020 16:28:25.407237836 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$89.163.212.113$192.168.0.106$6$52$0$80$39145$[TCP Keep-Alive] 80 → 39145 [ACK] Seq=1 Ack=1 Win=288 Len=0 TSval=4224819315 TSecr=3438103884
110$Apr 10, 2020 16:28:25.407270656 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$89.163.212.113$6$52$0$39145$80$[TCP Keep-Alive ACK] 39145 → 80 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=3438114122 TSecr=4224816595
111$Apr 10, 2020 16:28:26.327004212 IST$42$30:e3:7a:0d:3a:86$ff:ff:ff:ff:ff:ff$$$$$$$$Who has 169.254.169.254? Tell 192.168.0.103
112$Apr 10, 2020 16:28:27.250173550 IST$42$30:e3:7a:0d:3a:86$ff:ff:ff:ff:ff:ff$$$$$$$$Who has 169.254.169.254? Tell 192.168.0.103
113$Apr 10, 2020 16:28:29.399274097 IST$62$30:4b:07:69:03:c0$01:00:5e:00:00:16$192.168.0.100$224.0.0.22$2$48$$$$Membership Report / Join group 239.255.255.250 for any sources / Join group 224.0.0.251 for any sources
114$Apr 10, 2020 16:28:29.606376039 IST$54$bc:54:36:24:16:3e$01:00:5e:00:00:16$192.168.0.101$224.0.0.22$2$40$$$$Membership Report / Join group 239.255.255.250 for any sources
